,country,year,region,protest,protestnumber,startday,startmonth,startyear,endday,endmonth,endyear,protesterviolence,location,participants,protesteridentity,sources,notes,final,ignore,crowd dispersal,arrests,accomodation,shootings,beatings,killings,"political behavior, process",labor wage dispute,"price increases, tax policy",removal of politician,police brutality,land farm issue,social restrictions
15597,Bangladesh,1998,Asia,1,7,30.0,9.0,1998.0,30.0,9.0,1998.0,1.0,Dhaka,6000,bangladesh nationalist party,"bangla opposition stage protests against arrest of three leaders deutsche presse agentur, september 30, 1998, wednesday,, international news, 377 words;","angry opposition activists protesting the arrests of three prominent opposition politicians clashed with riot police in dhaka on wednesday, snarling traffic during evening rush hour and holding up thousands of commuters at bus stations, eyewitnesses said. about 50 people were injured as club wielding police dispersed more than 6,000 workers of the main opposition bangladesh nationalist party bnp who had gathered at the party s office in dhaka s old lalbagh quarters.",arrests,0,1,1,0,0,0,0,0,0,0,0,1,0,0
15598,Bangladesh,1998,Asia,1,8,18.0,10.0,1998.0,18.0,10.0,1998.0,1.0,Dhaka,115,bangladesh nationalist party,"65 injured as opposition strike touches off dhaka clashes deutsche presse agentur, october 18, 1998, sunday,, international news, 661 words;",just the number of arrest and or injuries,arrests,0,1,1,0,0,0,0,0,0,0,0,1,0,0
15599,Bangladesh,1998,Asia,1,9,22.0,10.0,1998.0,22.0,10.0,1998.0,1.0,Dhaka,60,bangladesh nationalist party,"violent incidents mark general strike bbc summary of world broadcasts, october 22, 1998, thursday, part 3 asia pacific; india; fe d3364 a, 774 words;",just the number of arrest and or injuries,arrests,0,1,1,0,0,0,0,1,0,0,0,0,0,0
15600,Bangladesh,1998,Asia,1,10,9.0,11.0,1998.0,9.0,11.0,1998.0,1.0,Dhaka,50,bangladesh nationalist party,"two killed, 55 injured as bangladesh opposition enforces strike deutsche presse agentur, november 9, 1998, monday,, international news, 443 words;",just the number of arrest and or injuries,crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15601,Bangladesh,1998,Asia,1,11,13.0,12.0,1998.0,13.0,12.0,1998.0,1.0,Chittagong and Dhaka,200,bangladesh nationalist party,"opposition enforce shutdown in bangladesh: 200 injured in clashes deutsche presse agentur, december 13, 1998, sunday,, international news, 419 words;",just the number of arrest and or injuries,crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15602,Bangladesh,1999,Asia,1,1,26.0,1.0,1999.0,26.0,1.0,1999.0,1.0,"Khulna, Chittagong and Dhaka",250,opposition,"strike over election cripples bangladesh as 100 injured in clashes deutsche presse agentur, january 26, 1999, tuesday,, international news, 404 words;",just the number of arrest and or injuries,arrests,0,1,1,0,0,0,0,1,0,0,0,0,0,0
15603,Bangladesh,1999,Asia,1,2,9.0,2.0,1999.0,11.0,2.0,1999.0,1.0,Dhaka,340,jamaat i islami party and jatiyo party,"40 hurt as violence marks the start of bangladesh general strike deutsche presse agentur, february 9, 1999, tuesday,, international news, 351 words political turmoil threatens bangladesh as shutdown leaves six dead deutsche presse agentur, feb;",just the number of arrest and or injuries,arrests,0,1,1,0,0,0,1,1,0,0,0,0,0,0
15604,Bangladesh,1999,Asia,1,3,23.0,2.0,1999.0,23.0,2.0,1999.0,1.0,Dhaka,100,jamaat i islami party and jatiyo party,"roundup: bangladesh polls marred by new clashes deutsche presse agentur, february 24, 1999, wednesday,, international news, 480 words;",just the number of arrest and or injuries,killings,0,1,0,0,0,0,1,1,0,0,0,0,0,0
15605,Bangladesh,1999,Asia,1,4,10.0,4.0,1999.0,10.0,4.0,1999.0,1.0,Dhaka,5000,residents,"dozens arrested as protesters demand hydro after heavy storms the ottawa citizen, april 11, 1999, final, 212 words;","demonstrators smashed vehicles and clashed with police yesterday while nearly 5,000 residents marched to demand better utilities following a storm that knocked out water pumps and a power station. police in dhaka fired tear gas shells and used clubs to disperse demonstrators, many of whom carried empty water buckets and unlit lamps to symbolize inadequate water and electricity supplies.",arrests,0,1,1,0,0,1,0,0,0,1,0,0,0,0
15606,Bangladesh,1999,Asia,1,5,15.0,4.0,1999.0,16.0,4.0,1999.0,0.0,Chittagong and Dhaka,60,residents,"army calls for more troops to face water riots in bangladesh deutsche presse agentur, april 16, 1999, friday,, international news, 399 words;",just the number of arrest and or injuries,arrests,0,1,1,0,0,0,0,0,0,0,0,0,0,1
15607,Bangladesh,1999,Asia,1,6,17.0,4.0,1999.0,18.0,4.0,1999.0,1.0,Chittagong,80,jatiyo party jamaat i islami and oikkyo jote,"2nd roundup: shutdown cripples bangladeshi capital amid violence deutsche presse agentur, april 18, 1999, sunday,, international news, 485 words;",just the number of arrest and or injuries,crowd dispersal,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15608,Bangladesh,1999,Asia,1,7,22.0,4.0,1999.0,22.0,4.0,1999.0,1.0,Dhaka,100,bangladesh nationalist party,"at least 100 injured as police and protesters clash in bangladesh deutsche presse agentur, april 22, 1999, thursday,, international news, 330 words;",just the number of arrest and or injuries,crowd dispersal,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15609,Bangladesh,1999,Asia,1,8,3.0,5.0,1999.0,3.0,5.0,1999.0,0.0,Dhaka,13000,jamaat i islami and bangladesh nationalist party,"anti government protests in dhaka: violence leaves 25 injured deutsche presse agentur, may 3, 1999, monday,, international news, 377 words;","tens of thousands of opposition activists joined an anti government street march in the bangladeshi capital dhaka monday calling for the resignation of prime minister sheikh hasina and a mid term general election. about 20,000 demonstrators staged the biggest rally in the city before joining the march led by former prime minister begum khaleda zia, chief of the main opposition bangladesh nationalist party bnp riding on a slow moving car, witnesses said.",arrests,0,1,1,0,0,0,0,0,0,0,1,0,0,0
15610,Bangladesh,1999,Asia,1,9,11.0,5.0,1999.0,11.0,5.0,1999.0,1.0,Dhaka,700,jamaat i islami and bangladesh nationalist party,"strike cripples bangladesh as clashes leave 100 injured deutsche presse agentur, may 11, 1999, tuesday,, international news, 491 words major parties protest police atrocities during hartal, the independent emerging markets datafile the indep;",just the number of arrest and or injuries,killings,0,1,1,0,0,0,1,0,0,0,1,0,0,0
15611,Bangladesh,1999,Asia,1,10,24.0,5.0,1999.0,24.0,5.0,1999.0,0.0,Dhaka,112,opposition,"bangladesh opposition on streets calling for p.m s resignation deutsche presse agentur, may 24, 1999, monday,, international news, 276 words;",there more people but the news only talk about the number of parliaments,ignore,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15612,Bangladesh,1999,Asia,1,11,13.0,6.0,1999.0,13.0,6.0,1999.0,1.0,Dhaka,115,bangladesh nationalist party,"2nd roundup: strike paralyses bangladesh one killed, many injured deutsche presse agentur, june 13, 1999, sunday,, international news, 453 words;",just the number of arrest and or injuries,arrests,0,1,1,0,0,0,1,1,0,0,0,0,0,0
15613,Bangladesh,1999,Asia,1,12,22.0,7.0,1999.0,22.0,7.0,1999.0,0.0,Dhaka,100,sex workers,"international roundup: threat to oldest profession: red light workers fight back the guardian london , july 23, 1999, guardian foreign pages; pg. 16, 235 words, farid hossain in dhaka;","hundreds of prostitutes marched in protest through the centre of the bangladeshi capital dhaka yesterday, accusing the authorities of trying to evict them from the country s oldest red light district, writes farid hossain in dhaka. most of the women were from narayanganj, an industrial town where about 3,000 women work in the 100 year old brothels in the district called tanbazar.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15614,Bangladesh,1999,Asia,1,13,25.0,7.0,1999.0,25.0,7.0,1999.0,0.0,Dhaka,25000,jamaat i islami and bangladesh nationalist party,"bangla opposition stage protest march to force hasina to step down deutsche presse agentur, july 25, 1999, sunday,, international news, 282 words;","thousands of opposition activists began a protest march sunday stepping up a street campaign to topple the three year old government of prime minister sheikh hasina and force mid term elections in bangladesh, police and eyewitnesses said. the marchers carrying banners and chanting anti government slogans were flagged out of the azampur bus station in the northern suburbs of the bustling capital dhaka by top officials of the main opposition bangladesh nationalist party bnp .",killings,0,0,0,0,0,0,1,0,0,0,1,0,0,0
15615,Bangladesh,1999,Asia,1,14,2.0,8.0,1999.0,2.0,8.0,1999.0,1.0,Dhaka,70,opposition,"50 injured in bangladesh general strike violence deutsche presse agentur, august 2, 1999, monday,, international news, 559 words;",just the number of arrest and or injuries,crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15616,Bangladesh,1999,Asia,1,15,19.0,8.0,1999.0,19.0,8.0,1999.0,1.0,Dhaka,100,opposition,"bangladesh: opposition protests against transhipment of indian goods bbc monitoring south asia political supplied by bbc worldwide monitoring, august 19, 1999, thursday, 197 words;",just the number of arrest and or injuries,killings,0,1,0,0,0,0,1,1,0,0,0,0,0,0
15617,Bangladesh,1999,Asia,1,16,12.0,9.0,1999.0,13.0,9.0,1999.0,1.0,Dhaka,330,bangladesh nationalist party,"roundup: dhaka protests leave one dead, 200 injured deutsche presse agentur, september 12, 1999, sunday,, international news, 494 words general strike, street clashes cripple bangladesh; three dead deutsche presse agentur, september 14, 1999, ;",just the number of arrest and or injuries,arrests,0,1,1,0,0,0,0,1,0,0,0,0,0,0
15618,Bangladesh,1999,Asia,1,17,3.0,10.0,1999.0,3.0,10.0,1999.0,1.0,Chittagong and Dhaka,150,bangladesh nationalist party,"strike protest turns violent birmingham post, october 4, 1999, monday, news; pg. 9, 74 words;",just the number of arrest and or injuries,crowd dispersal,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15619,Bangladesh,1999,Asia,1,18,7.0,11.0,1999.0,8.0,11.0,1999.0,1.0,Dhaka,250,bangladesh nationalist party,"opposition strike cripples bangladesh as violence leaves 55 injured deutsche presse agentur, november 7, 1999, sunday,, international news, 305 words shutdown cripples bangladesh: three die in street violence deutsche presse agentur, november;",just the number of arrest and or injuries,arrests,0,1,1,0,0,0,1,0,0,0,1,0,0,0
15620,Bangladesh,1999,Asia,1,19,14.0,11.0,1999.0,14.0,11.0,1999.0,0.0,Dhaka,10000,bangladesh nationalist party,"bangla opposition stages rally for hasina s resignation deutsche presse agentur, november 14, 1999, sunday,, international news, 422 words;","some 10,000 opposition protesters gathered in a dhaka football stadium on sunday to demand the resignation of prime minister sheikh hasina and a snap general election under a neutral caretaker administration. the rally, near the presidential palace, followed a general strike called by opposition parties that touched off street violence last week and left at least four people dead and 200 injured. after the rally, the protesters chanting anti government slogans were led on a street march by begum khaleda zia, prime minister from 1991 196 and chief of the main opposition bangladesh nationalist party bnp .",ignore,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15621,Bangladesh,1999,Asia,1,20,22.0,11.0,1999.0,22.0,11.0,1999.0,0.0,Dhaka,60,bangladesh nationalist party,"bangla lawmakers march on the streets, call on hasina to quit deutsche presse agentur, november 22, 1999, monday,, international news, 311 words;","opposition lawmakers marched on the streets of the bangladeshi capital dhaka on monday calling on prime minister sheikh hasina to step down and clear the way for a snap general election under a neutral caretaker government. the street march was spearheaded by begum khaleda zia, chairperson of the main opposition bangladesh nationalist party bnp which leads a four party, right wing, anti government alliance including the fundamentalist jamaat i islami.",ignore,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15622,Bangladesh,1999,Asia,1,21,26.0,11.0,1999.0,26.0,11.0,1999.0,0.0,Dhaka,60,bangladesh nationalist party,"anti government protests called in bangladesh: 2 killed in violence deutsche presse agentur, november 26, 1999, friday,, international news, 392 words;",just the number of arrest and or injuries,arrests,0,1,1,0,0,0,0,0,0,0,1,0,0,0
15623,Bangladesh,1999,Asia,1,22,5.0,12.0,1999.0,6.0,12.0,1999.0,0.0,Chittagong and Dhaka,250,bangladesh nationalist party,"strike cripples bangladesh for second day amidst renewed violence deutsche presse agentur, december 6, 1999, monday,, international news, 492 words;",just the number of arrest and or injuries,arrests,0,1,1,0,0,0,0,1,0,0,0,0,0,0
15624,Bangladesh,1999,Asia,1,23,14.0,12.0,1999.0,14.0,12.0,1999.0,1.0,Dhaka,100,bangladesh nationalist party,"two killed in street violence during bangladesh strike deutsche presse agentur, december 14, 1999, tuesday,, domestic, 486 words;",just the number of arrest and or injuries,killings,0,1,0,0,0,0,1,1,0,0,0,0,0,0
15625,Bangladesh,2000,Asia,1,1,2.0,2.0,2000.0,3.0,2.0,2000.0,1.0,Dhaka,300,bangladesh nationalist party,"roundup: strike cripples bangladesh, 100 injured deutsche presse agentur, february 2, 2000, wednesday,, international news, 301 words bangladeshi life disrupted by general strike for second day deutsche presse agentur, february 3, 2000, thursd;",just the number of arrest and or injuries,arrests,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15626,Bangladesh,2000,Asia,1,2,13.0,2.0,2000.0,13.0,2.0,2000.0,1.0,Dhaka,150,four party anti government alliance,"100 injured in clashes in dhaka as government rejects early polls deutsche presse agentur, february 13, 2000, sunday,, international news, 396 words;",just the number of arrest and or injuries,arrests,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15627,Bangladesh,2000,Asia,1,3,15.0,2.0,2000.0,17.0,2.0,2000.0,1.0,Dhaka,100,four party anti government alliance,"strike over anti terrorism law triggers violence in bangladesh deutsche presse agentur, february 15, 2000, tuesday,, international news, 337 words roundup: strike cripples dhaka, 50 injured in violence deutsche presse agentur, february 28, 200;",just the number of arrest and or injuries,arrests,0,1,1,0,0,1,0,1,0,0,0,0,0,0
15628,Bangladesh,2000,Asia,1,4,20.0,4.0,2000.0,20.0,4.0,2000.0,1.0,Dhaka,20000,bangladesh nationalist party,"angry protesters in bangladesh call on hasina to step down deutsche presse agentur, april 20, 2000, thursday,, international news, 290 words;","tens of thousands of angry protesters joined a rally in central dhaka thursday, calling on prime minister sheikh hasina to step down and clear the way for an early general election in bangladesh. the rally, organised by the main opposition bangladesh nationalist party bnp , capped week long country wide protests mounted against hasina s centre left government, which has been in office for almost four years, witnesses said more than 20,000 people carrying protest banners chanted anti government slogans at the rally as police in riot gear watched.",arrests,0,1,1,0,0,0,0,0,0,0,1,0,0,0
15629,Bangladesh,2000,Asia,1,5,16.0,5.0,2000.0,16.0,5.0,2000.0,1.0,Dhaka,10000,bangladesh nationalist party,"opposition marchers in bangladesh demand hasina s resignation deutsche presse agentur, may 16, 2000, tuesday,, international news, 379 words;",tens of thousands of opposition activists joined a street march in the bangladeshi capital dhaka tuesday calling on prime minister sheikh hasina to step down paving the way for an early general election under a neutral caretaker government. the march organised by a four party opposition alliance was marred by clashes between angry mobs and police in riot gear who were deployed with water cannons in the central city s main motijheel business district.,arrests,0,1,1,0,0,0,0,0,0,0,1,0,0,0
15630,Bangladesh,2000,Asia,1,6,23.0,5.0,2000.0,23.0,5.0,2000.0,1.0,Dhaka,5000,residents,". roundup: street protests in dhaka as new election chief takes oath deutsche presse agentur, may 23, 2000, tuesday,, international news, 418 words;","witnesses said at least 25 people were injured in the clashes as opposition parties staged street protests against what they called unilateral appointment of the national election commission chief by the government. a government spokesman said sayeed was administered oath of office by chief justice latifur rahman inside the supreme court according to constitutional provisions. over 5,000 people joined the street protests which caused long traffic jams in the rush hours as police set up barricades to block opposition activists marching on a government complex, witnesses said.",crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15631,Bangladesh,2000,Asia,1,7,12.0,6.0,2000.0,12.0,6.0,2000.0,1.0,Dhaka,70,four party anti government alliance,"roundup: bangladesh crippled by strike: 50 hurt in clashes deutsche presse agentur, june 12, 2000, tuesday,, international news, 457 words;",just the number of arrest and or injuries,arrests,0,1,1,0,0,0,0,1,0,0,0,0,0,0
15633,Bangladesh,2000,Asia,1,9,6.0,8.0,2000.0,6.0,8.0,2000.0,0.0,Dhaka,500,four party anti government alliance,"opposition calls shut down in bangladesh: 100 detained, 50 injured deutsche presse agentur, august 7, 2000, monday,, international news, 217 words;","the main opposition alliance called monday for a six hour general strike across bangladesh on tuesday after police used force to break up an anti government rally in the capital dhaka. witnesses said police used tear gas and water cannons to disperse about 500 protesters staging a rally late sunday in front of the headquarters of the bangladesh nationalist party bnp , the biggest opposition party in the country.",arrests,0,1,1,0,0,0,0,0,0,0,1,0,0,0
15634,Bangladesh,2000,Asia,1,10,2.0,9.0,2000.0,2.0,9.0,2000.0,0.0,Dhaka,100,ekattarer ghatak dal nirmul committee,"bangladesh: protesters demand trial of 1971 war criminals bbc monitoring south asia political supplied by bbc worldwide monitoring, september 2, 2000, saturday, 179 words;","hundreds of protesters on saturday 2nd september took to the streets in the capital city demanding trial of war criminals of the 1971 bangladesh liberation war. we have taken a renewed pledge to uproot collaborators with the pakistani army during our independence war, said kadir chowdhury, a professor, at a rally near shahid minar.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15635,Bangladesh,2000,Asia,1,11,2.0,9.0,2000.0,18.0,9.0,2000.0,0.0,Dhaka,93000,teachers,"roundup: bangladeshi teachers continues indefinite strike, xinhua emerging markets datafile xinhua, september 18, 2000, monday, 305 words, pan xiaozhu;","classes in 23 thousand non government primary schools across the country could not be held for the 17th consecutive day on monday due to the continuing indefinite work abstention program of the teachers of the respective institutions. expressing dismay over the inaction of the government to end the deadlock through negotiation, the leaders of the striking teachers made it clear that they would continue their action program till the realization of their demands.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15637,Bangladesh,2001,Asia,1,1,6.0,2.0,2001.0,6.0,2.0,2001.0,1.0,Dhaka,100,protesters,"4 killed, 100 injured during strike in bangladesh, xinhua xinhua, february 6, 2001 tuesday, 209 words;",just the number of arrest and or injuries,killings,0,1,0,0,0,0,1,0,0,0,0,1,0,0
15638,Bangladesh,2001,Asia,1,2,30.0,3.0,2001.0,1.0,4.0,2001.0,1.0,Dhaka,100,protesters,"strike triggers clashes that kill 1, injure 200 the globe and mail canada , april 2, 2001 monday, international news; world report; pg. a9, 38 words;",just the number of arrest and or injuries,crowd dispersal,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15639,Bangladesh,2001,Asia,1,3,9.0,4.0,2001.0,11.0,4.0,2001.0,1.0,Dhaka,150,bangladesh nationalist party,"second day of 72 hour general strike held in bangladesh, xinhua xinhua, april 10, 2001 tuesday, 369 words violence mark last day of hartal, bomb blasts galore; 200 hurt, the independent the independent, april 12, 2001 thursday, 768 words;",just the number of arrest and or injuries,killings,0,1,0,0,0,0,1,0,0,0,1,0,0,0
15640,Bangladesh,2001,Asia,1,4,23.0,4.0,2001.0,25.0,4.0,2001.0,1.0,Dhaka,100,bangladesh nationalist party,"second day strike in bangladesh more peaceful, xinhua xinhua, april 24, 2001 tuesday, 221 words;",just the number of arrest and or injuries,crowd dispersal,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15641,Bangladesh,2002,Asia,1,1,24.0,3.0,2002.0,24.0,3.0,2002.0,0.0,Dhaka,52,awami league,"police use batons, tear gas to disperse defiant al men, the independent the independent, march 25, 2002 monday, 1075 words;",just the number of arrest and or injuries.,arrests,0,1,1,0,0,0,0,1,0,0,0,0,0,0
15642,Bangladesh,2002,Asia,1,2,25.0,7.0,2002.0,25.0,7.0,2002.0,0.0,Dhaka,200,jatiyatabadi chhatra dal jcd,"du students boycott classes, condemn police action, the independent the independent, july 26, 2002 friday, 364 words;",just the number of arrest and or injuries.,arrests,0,1,1,0,0,0,0,0,0,0,0,1,0,0
15643,Bangladesh,2002,Asia,1,3,6.0,8.0,2002.0,6.0,8.0,2002.0,0.0,Dhaka,1000,autorickshaw owners,"autorickshaw owners, workers observe strike, the independent the independent, august 7, 2002 wednesday, 184 words;polluting taxi drivers protest bangladesh government ban agence france presse english, august 6, 2002 tuesday, international news, 330 words","thousands of three wheeler taxi drivers in the bangladesh capital dhaka went on strike tuesday in protest at a government proposal to ban their vehicles because they pollute the environment, witnesses said. some 2,000 striking owners and drivers staged a protest in the city carrying banners asking the government to reconsider its decision and allow time to upgrade their vehicles using pollution control devices.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15647,Bangladesh,2003,Asia,1,3,28.0,8.0,2003.0,28.0,8.0,2003.0,0.0,Dhaka,80,awami league,"countrywide hartal: 80 injured in police action, the independent the independent, august 29, 2003 friday, 1605 words;",just the number of arrest and or injuries.,arrests,0,1,1,0,0,0,0,1,0,0,0,0,0,0
15648,Bangladesh,2003,Asia,1,4,15.0,9.0,2003.0,15.0,9.0,2003.0,0.0,Dhaka,7000000,federation of trade union and awami league,"bangladesh brought to a near halt by workers whole day strike, xinhua xinhua, september 16, 2003 tuesday, 252 words;","bangladesh was brought to a near halt tuesday by a whole day work stoppage across the country called by workers union of state owned industries to protest the government plan to denationalize 100 mills and factories pressed by the donors. the government will throw our 150,000 people out of job, shahidullah chowdhury, a senior leader of the federation of trade unions told a rally here tuesday.",ignore,1,0,0,0,0,0,0,0,1,0,0,0,0,0
15650,Bangladesh,2004,Asia,1,1,14.0,2.0,2004.0,14.0,2.0,2004.0,0.0,Dhaka,1000,protesters,"protesters clubbed the gazette montreal, quebec , february 15, 2004 sunday final edition, news; in brief; pg. a9, 66 words;","riot police used batons yesterday to disperse thousands of stone throwing protesters in the capital, dhaka, during a general strike called to press for the release of opposition members arrested in earlier clashes. several people were injured. violence erupted after about demonstrators tried to push over barbed wire barricades police had set up to prevent the demonstrators from marching.",beatings,0,1,0,0,0,1,0,1,0,0,0,0,0,0
15651,Bangladesh,2004,Asia,1,2,8.0,5.0,2004.0,8.0,5.0,2004.0,1.0,Tongi and Gazipur,1000,awami league,"violent protests in bangladesh after killing of awami league mp bbc sumary of world broadcasts, may 8, 2004, saturday, 782 words;","after the killing, hundreds of agitated leaders and workers of the awami league and its front organizations came out on the streets and raised barricades from tongi to the gazipur intersection on the dhaka mymensingh highway. they also damaged a number of vehicles and set fire to local offices of the bnp bangladesh national party and a train at the tongi railway station. the violence spilled over to tongi, gazipur and different parts of the capital, including the awami league s central office at bangabandhu avenue, where distraught supporters of the party turned violent and damaged a number of vehicles and set fire to a few shops.",crowd dispersal,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15652,Bangladesh,2004,Asia,1,3,21.0,8.0,2004.0,21.0,8.0,2004.0,0.0,Dhaka,100,awami league,"explosions at protest rally in bangladesh kill 12 the new york times, august 22, 2004 sunday, section 1; column 1; foreign desk; pg. 11, 381 words, reuters;",just the number of arrest and or injuries. injuries by bomb blast,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15653,Bangladesh,2004,Asia,1,4,22.0,8.0,2004.0,22.0,8.0,2004.0,0.0,Dhaka,20000,protesters,"violence spreads after rally ends in 19 deaths belfast telegraph, august 23, 2004, 265 words, by jan mcgirk riots in bangladesh over grenade attack the guardian london final edition, august 23, 2004, guardian foreign pages, pg. 9, 262 words;","violence spread across bangladesh yesterday, as mobs set railway coaches on fire and smashed cars in retaliation for grenade attacks on an opposition rally in dhaka that left 19 people dead and 200 injured. hundreds of people were treated at crowded dhaka hospitals as doctors struggled to cope with the aftermath of saturday s bombings.",beatings,0,1,0,0,0,1,0,0,0,0,0,1,0,0
15654,Bangladesh,2004,Asia,1,5,24.0,8.0,2004.0,24.0,8.0,2004.0,1.0,Dhaka,70,protesters,"at least 70 injured in bangladesh strike violence pti bbc sumary of world broadcasts, august 24, 2004, tuesday, 219 words;",just the number of arrest and or injuries. injuries by bomb blast,crowd dispersal,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15655,Bangladesh,2004,Asia,1,6,25.0,8.0,2004.0,25.0,8.0,2004.0,0.0,Dhaka,1000,protesters,"demonstrators march over grenade killings the advertiser, august 25, 2004 wednesday, foreign; pg. 36, 63 words;","thousands of demonstrators staged marches across bangladesh yesterday as a nationwide strike in protest at a deadly grenade attack on an opposition party which killed 20 people brought major centres to a halt, police said. streets were empty of traffic and shops, schools and colleges were closed and police and paramilitaries patrolled the tense capital, dhaka.",ignore,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15656,Bangladesh,2004,Asia,1,7,28.0,8.0,2004.0,28.0,8.0,2004.0,1.0,Dhaka,200,protesters,"bangladesh strike violence injures 70; interpol team to arrive sunday bbc sumary of world broadcasts, august 28, 2004, saturday, 268 words;",just the number of arrest and or injuries. injuries by bomb blast,crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15657,Bangladesh,2004,Asia,1,8,29.0,8.0,2004.0,29.0,8.0,2004.0,0.0,Dhaka,300,awami league,"bangladesh standstill for fourth day, xinhua xinhua, august 30, 2004 monday, 188 words;",just the number of arrest and or injuries.,crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15658,Bangladesh,2004,Asia,1,9,3.0,11.0,2004.0,3.0,11.0,2004.0,1.0,Dhaka,55,awami league,"hartal partially observed, the independent the independent, november 4, 2004 thursday, 545 words;",just the number of arrest and or injuries.,beatings,0,1,0,0,0,1,0,1,0,0,0,0,0,0
15659,Bangladesh,2005,Asia,1,1,9.0,1.0,2005.0,9.0,1.0,2005.0,0.0,"Dhanmondi, Motijheel and Lalbagh",150,jubo mahila league and awami league,"fifty injured as bangladesh opposition protesters clash with police bbc monitoring south asia political supplied by bbc worldwide monitoring, january 9, 2005, sunday, 426 words;","police clubbed opposition demonstrators on the dhaka streets yesterday injuring at least 50 people, mostly women, during a dawn to dusk hartal strike enforced by the awami league s al front organizations that disrupted life and economic activities across the country. the law enforcers swooped on the demonstrators in dhanmondi, motijheel and lalbagh areas and picked up about 75 people, most of them were women activists of the main opposition awami league and its wings.",beatings,0,1,1,0,0,1,0,1,0,0,0,0,0,0
15660,Bangladesh,2005,Asia,1,2,30.0,1.0,2005.0,1.0,2.0,2005.0,1.0,"Barisal, Khulna, Chittadong and Dhaka",200,awami league,"dozens hurt as bangladesh police, protestors clash after grenade attack bbc monitoring south asia political supplied by bbc worldwide monitoring, january 30, 2005, sunday, 1407 words bangladesh: nationwide strikes end, sporadic clashes repor;","a sitting and two former al awami league lawmakers along with more than a hundred others were wounded as the opposition activists fought pitched battles with the police at different places across the country yesterday 29 january , the first day of the 60 hour hartal. the shutdown that started at 6:00 a.m. 0000 gmt yesterday virtually crippled life and economic activities disrupting road and rail communication and domestic flights.",beatings,0,1,1,0,0,1,0,0,0,0,0,1,0,0
15661,Bangladesh,2005,Asia,1,3,4.0,2.0,2005.0,4.0,2.0,2005.0,0.0,Dhaka,100,awami league,"protests continue against bangladesh mp s killing bbc monitoring south asia political supplied by bbc worldwide monitoring, february 5, 2005, saturday, 437 words;",people of all walks of life took to streets yesterday 4 february protesting the killing of former finance minister shah a.m.s. kibria and demanded punishment of the killers. the unprecedented 30 minute protest from 3:00 pm to 3:30 pm drew spontaneous participation of people across the country at the call of the family of kibria.,ignore,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15662,Bangladesh,2005,Asia,1,4,13.0,2.0,2005.0,13.0,2.0,2005.0,0.0,Dhaka,1000,"communist party of bangladesh cpb , awami league, gono forum, workers party, jatiya samajtantrik dal jsd and bikalpa dhara bangladesh","thousands join politician s widow for rally in bangladesh bbc monitoring south asia political supplied by bbc worldwide monitoring, february 13, 2005, sunday, 490 words;",thousands of people came down onto the streets in the capital and elsewhere in the country to press the government for the arrest and trial of the killers of former finance minister and awami league al lawmaker shah a.m.s. kibria. the streets in the capital were crowded with people from all walks of life who wore black badges and carried black flags to express solidarity with the non violent movement called by kibria s family.,ignore,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15663,Bangladesh,2005,Asia,1,5,14.0,2.0,2005.0,14.0,2.0,2005.0,0.0,Dhaka,600,awami league,"hundreds arrested ahead of bangladesh strikes indian agency bbc monitoring south asia political supplied by bbc worldwide monitoring, february 14, 2005, monday, 269 words;","around 600 opposition activists were arrested ahead of the two day awami league al sponsored anti government general strike which got under way in bangladesh monday 14 february amid fears of violence. the activists were arrested over the past two days in capital dhaka, police said monday.",arrests,0,1,1,0,0,0,0,1,0,0,0,0,0,0
