,country,year,region,protest,protestnumber,startday,startmonth,startyear,endday,endmonth,endyear,protesterviolence,location,participants,protesteridentity,sources,notes,final,ignore,crowd dispersal,arrests,accomodation,shootings,beatings,killings,"political behavior, process",labor wage dispute,"price increases, tax policy",removal of politician,police brutality,land farm issue,social restrictions
9779,Central African Republic,2004,Africa,1,2,17.0,1.0,2004.0,17.0,1.0,2004.0,0.0,Bangui,300,demonstrators,"central africa strikers stage small rally to weep for country. agence france presse english, january 17, 2004 saturday, international news ;","a rally to support a public sector strike in central african republic car drew a humble crowd of 300 saturday, a day after strikers blocked access to parliament to demand the payment of salary arrears. demonstrators gathered in front of the national jobs center to weep on the rubble of the republic , answering the call of a teachers union which is striking for up to five months of salary arrears...",ignore,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9780,Central African Republic,2004,Africa,1,3,3.0,3.0,2004.0,3.0,3.0,2004.0,0.0,Bangui,>50,university students,"central africa cabinet meets to debate economy, probably aristide. agence france presse english english, christian panika ;","on wednesday, riot police broke up a demonstration by university students, protesting over non payment of their grants, and teachers in the country have been on strike over pay for the past week.",crowd dispersal,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9781,Central African Republic,2004,Africa,1,4,17.0,4.0,2004.0,17.0,4.0,2004.0,1.0,Bangui,200,ex rebel soldiers,central african force escorts 200 ex rebels out of bangui after unrest. agence france presse english english ;,"some 200 ex rebels from the central african republic car and chad have been escorted out of bangui, after they clashed with government forces, by troops of an african force providing security in car, an official said monday...on two occasions in the past ten days, they have clashed with the car army. at least seven people were killed and 15 injured, according to hospital and other sources, and residents of northern bangui, where the clashes took place, fled the area in their droves...on april 17, they ran riot in northern bangui, exchanging fire with army troops. at least seven people were killed in the fighting, and days later, residents were still fleeing the area, fearing more unrest. last week, the ex rebels struck a compromise deal with the government, the details of which have not been made public but which a source close to bozize s office has said includes a promise of 300,000 cfa frances 457 euros for any ex fighters who agree to return to civilian life.",shootings,0,0,0,1,1,0,1,0,1,0,0,0,0,0
9782,Central African Republic,2004,Africa,1,5,24.0,4.0,2004.0,24.0,4.0,2004.0,0.0,Bangui,>50,chadians,1 central african police open fire to disperse chadian protesters. agence france presse english english; 2 central african government sacks senior police officer. agence france presse english english ;,"police chief of the district is fired a few weeks later because of this incident. 1 police in central african republic fired into the air to disperse chadians who barricaded streets in bangui to protest at the death of a compatriot, allegedly in police hands, law enforcement officers said monday. nobody was hurt in the incident on sunday evening, police told afp... ; 2 the central african republic s government has sacked police superintendent etienne m balo after a chadian trader was killed last month, reportedly beaten to death by police, state radio reported wednesday",shootings,0,0,0,1,1,0,0,0,0,0,0,1,0,0
9783,Central African Republic,2005,Africa,1,1,14.0,5.0,2005.0,14.0,5.0,2005.0,0.0,Bangui,100s,opposition supporters,"opposition supporters riot after partial central african vote result. agence france presse english, may 15, 2005 sunday 1:41 pm gmt ;","opposition supporters rioted in the central african republic at the weekend when the independent vote commission said their man had lost in a narrow race, releasing more results from elections last weekend. politicians both in and out of power urged people in a volatile part of bangui to calm down sunday after the independent national electoral commission cemi said the speaker of the outgoing transitional parliament, nicolas tiangaye, had been beaten in a constituency by a very narrow margin. riot police used tear gas in a prolonged effort on saturday to disperse angry crowds who built barricades and burned tyres when the cemi said a candidate of the kwa na kwa national convergence party behind outgoing president francois bozize had beaten tiangaye by 50.49 percent of the votes to 49.51 percent. media, already warned by authorities against publishing results before official ones trickled out of the cemi, which is centralising figures from across the impoverished, landlocked nation, had said a tiangaye win was a foregone conclusion... ; opposition leaders blames electoral process irregularities",crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9784,Central African Republic,2005,Africa,1,2,3.0,12.0,2005.0,3.0,12.0,2005.0,0.0,Bangui,300,civil servants,"central african republic police surround trade union offices to prevent rally. ap worldstream, december 10, 2005 saturday, international news, joseph benammse; associated press writer ;","some 300 union members led a peaceful march in bangui last week and were campaigning for a bigger turnout at the rally planned for saturday. the government paid a month s salary to civil servants last week, but union leaders said this was not enough to stave off protests",ignore,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9785,Central African Republic,2006,Africa,1,1,6.0,1.0,2006.0,6.0,1.0,2006.0,1.0,Bangui,>50,demonstrators,"car: four feared dead in bangui demonstration. bbc monitoring africa political supplied by bbc worldwide monitoring, january 6, 2006 friday;","there was a violent incident yesterday afternoon in a neighbourhood north of bangui, capital of the central african republic. disturbances were sparked after the funereal of staff sgt claude sanze phonetic who was killed on tuesday by members of the presidential guard to revenge the death of their boss. barricades were set up and shots fired. according to witnesses, the security forces opened fire on the crowd attending the funereal. four people are feared dead. here is christian panika: panika tension increased by a notch yesterday in bangui s northern neighbourhood following angry demonstrations by a crowd which had just attended staff sgt claude sanze s funereal. the soldier, who shot a fellow soldier on monday evening, was tortured then killed on tuesday by other soldiers close to the victim. on their return from the cemetery, the crowd began setting up barriers along the highway. the crowd first ran into the gendarmerie and then the republican guard. according to witnesses, the security forces opened fire on the demonstrators whom they could not contain. the crowd ransacked two refreshment rooms and a video hall belonging to a words indistinct and one of the president s sons. sources at the hospital say one woman was shot dead. other sources say that three, maybe four people are dead...",shootings,0,0,0,0,1,0,1,1,0,0,0,1,0,0
9786,Central African Republic,2006,Africa,1,2,10.0,4.0,2006.0,10.0,4.0,2006.0,0.0,Bangui,>50,secondary school students,"police fire on student demonstration in central african republic. agence france presse english, april 10, 2006 monday 9:51 pm gmt ;","police in the central african republic car on monday fired live bullets at high school students, injuring some, during a demonstration in the capital bangui over unpaid benefits for teachers. witnesses told afp the police fired real bullets as well as tear gas to disperse the students, who took to the streets of bangui in the morning, blocking off traffic and burning tyres, in support of a month long strike by temporary teaching staff for vacation pay in arrears...",crowd dispersal,0,1,0,0,1,0,0,0,1,0,0,0,0,0
9787,Central African Republic,2006,Africa,1,3,21.0,4.0,2006.0,21.0,4.0,2006.0,0.0,Bangui,1000s,protestors,"demo staged in central african republic to protest growing insecurity. bbc monitoring africa political supplied by bbc worldwide monitoring, april 22, 2006 saturday ;","a fresh demonstration against insecurity was held yesterday in central african republic. the demonstration brought together several thousands of people in bangui. the security situation has been worsening from day to day, especially in the north of the country, where road ambushes are rife.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9788,Central African Republic,2006,Africa,1,4,19.0,5.0,2006.0,19.0,5.0,2006.0,0.0,Bangui,3000,"protestors, trade unionists, human rights advocates","1 1,000 call for peace in car march. agence france presse english, may 19, 2006 friday 5:40 pm gmt; 2 thousands protest in central african republic against rising violence. associated press international, may 19, 2006 friday 12:42 pm gmt, international news, 278 words, by joseph benamsse ;","1 more than 1,000 people marched through the capital of the central african republic car to condemn unrest in the northwest of the country. they were led by the widows of two doctors from the world health organization who who were shot dead by unknown armed men in an ambush while on a mission the region last month. the marchers waved placards condemning impunity, lack of governance and rebellion... ; 2 thousands of demonstrators marched friday to protest rising violence in central african republic, calling for the government and a new rebel group to work toward peace. some 3,000 trade unionists, human rights advocates and others waved placards reading no to rebellion as they wended their way through the streets of the capital, bangui. we want peace not violence, said one organizer, noel ramadan. other protesters said the government and a new countryside insurgent group should lay down arms and work toward a cessation of hostilities...",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9789,Central African Republic,2006,Africa,1,5,8.0,8.0,2006.0,8.0,8.0,2006.0,0.0,Bangui,>80,soldiers,"over 80 soldiers desert barracks in northeastern car. bbc monitoring africa political supplied by bbc worldwide monitoring, august 8, 2006 tuesday ;","over 80 central african soldiers have deserted their post in the northeast of the country. they returned to bangui to protest against their living conditions but were immediately arrested by their superiors. this is the third time, in less than three months, a group of soldiers has deserted their post in the northeast. recently, violent clashes between the army and unidentified armed men were reported in this region hit by high insecurity.",arrests,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9790,Central African Republic,2007,Africa,1,1,30.0,1.0,2007.0,30.0,1.0,2007.0,1.0,Bangui,60,vendors,"witnesses: central african republic police shoot at irate street vendors. associated press international, january 30, 2007 tuesday 12:57 pm gmt, international news, 213 words, by joseph benamsse, associated press writer ;","police fired into a crowd of rioting street vendors in the capital of central african republic on tuesday, killing at least one, according to witnesses and hospital workers. an associated press reporter saw police shoot into a crowd of about 60 people who were facing off against the officers in the streets of a commercial area of bangui. one of those involved, a vendor named jean marie guerekonzi, said the violence started after a storeowner asked police to disperse about two dozen vendors who had set up tables around his shop. guerekonzi said they refused to move and some people started throwing stones at police, who then started shooting. the vendors offer items like cloth, shoes and notebooks to passers by.",shootings,0,0,0,0,1,0,1,0,1,0,0,0,0,0
9791,Central African Republic,2007,Africa,1,2,14.0,2.0,2007.0,14.0,2.0,2007.0,0.0,Bangui,100s,bangui residents,"police in car crush protest against their violence. agence france presse english, february 14, 2007 wednesday 1:33 pm gmt ;","police and troops in the central african republic used live ammunition wednesday to disperse bangui residents angered at the killing of two of their number by officers of the anti banditry squad. at least seven people were wounded when the security forces violently broke up a protest rally, a military source said, and four of those were hospitalised with serious injuries. the disturbances broke out, according to witnesses, when several hundred people from the capital s outlying km5 commercial district marched towards the president s residence in a demonstration against the killings...",crowd dispersal,0,1,0,0,1,0,1,0,0,0,0,1,0,0
9792,Central African Republic,2008,Africa,1,1,14.0,1.0,2008.0,14.0,1.0,2008.0,0.0,Bangui,>50,students,"car daily says state in difficult situation as discontent spreads. bbc monitoring africa political supplied by bbc worldwide monitoring, january 20, 2008 sunday ;","on 14 january, however, the authorities used teargas to disperse a demonstration by students that staged a rally to support their striking teachers and draw the attention of the public to their right to education?",crowd dispersal,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9793,Central African Republic,2009,Africa,1,1,5.0,3.0,2009.0,6.0,3.0,2009.0,1.0,Bangui,>50,demonstrators,"soldiers clash with protestors in central african republic. agence france presse english, march 6, 2009 friday 3:14 pm gmt ;","soldiers clashed with demonstrators in the central african capital of bangui friday who took to the streets to protest at the killing of the city s police commissioner, an afp correspondent said. violence broke out thursday night after police commissioner daniel sama was beaten to death by members of the presidential guard earlier that day. demonstrators burned tyres and set up road blocks, leading the army to disperse the crowd by firing live rounds, witnesses said",shootings,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9794,Central African Republic,2010,Africa,1,1,14.0,11.0,2010.0,14.0,11.0,2010.0,1.0,Bangui,>50,demonstrators,"soldiers fire on central africa crowd, three wounded. agence france presse english, november 14, 2010 sunday 3:46 pm gmt ;","soldiers in the central african republic opened fire sunday to disperse angry demonstrators protesting the death of a youth, wounding at least three people, witnesses said. an afp reporter counted three people with bullet wounds a young woman and two men being driven to a hospital in the capital, bangui. authorities could not immediately say how many people were hurt or what had happened. soldiers also briefly detained at a military headquarters three local radio reporters who were covering the events. they were released two hours later without explanation and with their tape recorders confiscated. a relative calm reigned by early afternoon in the capital where riot police had been deployed. witnesses said soldiers opened fire on demonstrators after police had initially tried to reason with them. the unrest began early sunday when residents of a bangui neighbourhood torched a bar and ransacked the home of a soldier they accused of having killed a young man for suspected theft, witnesses said. the group then took to the streets in protest, setting tyres on fire, putting up barricades and calling for justice to avenge the youth s death.",crowd dispersal,0,1,1,0,1,0,0,0,0,0,0,1,0,0
9795,Central African Republic,2011,Africa,1,1,10.0,6.0,2011.0,10.0,6.0,2011.0,0.0,Bangui,100,doctors,"central african doctors demand better protection against lra. agence france presse english, june 10, 2011 friday 3:50 pm gmt ;","medical workers in the central african republic on friday demanded their government better protect the country against a brutal rebel army which recently killed a doctor and his driver. central african military officials said the two were killed in an ambush this week by the lord s resistance army, a rebel group with ugandan origins, while carrying polio vaccines in the southeast of the country. we decided to protest against the brutal and atrocious death of our colleague, said abdoulaye sepou, who heads a council of doctors, pharmacists and dentists, roughly 100 of whom marched in the capital bangui on friday. it is time for the highest authorities in the country to guarantee the protection of doctors who have the responsibility to care for the population, he added...",ignore,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9796,Central African Republic,2012,Africa,1,1,2.0,8.0,2012.0,2.0,8.0,2012.0,1.0,Bangui,100s,locals,"briton behind bars in central africa freed during riot; david simpson, the british pilot held behind bars in bangui for over four months, was dramatically released when rioters stormed the prison. here he tells harriet alexander about running for his life to escape the rampage.. telegraph.co.uk, august 4, 2012 saturday 9:39 pm gmt, news, 1733 words, by harriet alexander ;","thursday s prison break was started by a riot in the centre of the capital, bangui, which spread to the jail. local people, angry at the government for charging a fee for entering the military and then refusing their applications, took to the streets to vent their anger burning cars and attacking shops. a statue of president francois bozize was toppled from its perch, smashing into pieces, and the riots spread across the city...",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9797,Central African Republic,2013,Africa,1,1,3.0,8.0,2013.0,3.0,8.0,2013.0,0.0,Bangui,>50,locals,"rebel rule takes african nation to brink. the international herald tribune, august 7, 2013 wednesday, news; pg. 7, adam nossiter;","seleka rebels took control of the capital in march 2013 so they are the de facto government & appointed the pm; the rebels had just picked up two more citizens, caught reading fliers calling for a general strike, their friends said shortly after. beaten as they were shoved into the truck, the men were unlikely to be heard from again, the friends feared. a similar seizure had occurred nearby the day before. four people had been shot and killed and dozens wounded during a protest over another abduction less than a week before that",shootings,0,0,0,0,1,0,1,1,0,0,0,0,0,0
9798,Central African Republic,2013,Africa,1,2,29.0,8.0,2013.0,29.0,8.0,2013.0,1.0,Bangui,>5000,civilians,"thousands occupy car airport runway in protest over seleka violence. guardian.co.uk, august 29, 2013 thursday, david smith africa correspondent theguardian.com ;","response of crowd dispersal by un peacekeepers; thousands of people fled to central african republic s car main international airport to escape marauding gunmen, blocking the runway and preventing flights from landing on thursday morning. more than 5,000 civilians, many of them women and children, occupied the tarmac for about 18 hours and protested by throwing stones at peacekeepers before they were dispersed with water canon and teargas...boeing residents said that what started as an evacuation had become a protest against the wider state of lawlessness...over the past 10 days arbitrary arrests, detention, torture, extortion, armed robberies, physical violence, restriction of movement, lootings and attacks on civilians have displaced thousands of people, according to the un s refugee agency. ten fatalities have been reported.",ignore,1,0,0,0,0,0,0,1,0,0,0,1,0,0
9799,Central African Republic,2013,Africa,1,3,1.0,10.0,2013.0,1.0,10.0,2013.0,0.0,Bangassou,>50,christians,"14 die after muslims block march. the star south africa , october 07, 2013 monday, pg. 8 ;","originally started as a march against the rebel army s new government violence and turned into inter communal violence, the rebels are mainly muslim & supported muslims response to the christian march; clashes initially broke out on tuesday after christians organised a march to protest against abuses by seleka s predominantly muslim fighters based in the town, said bangassou police official edouard mbiga. muslim community members, backed by seleka, brought out weapons and blocked the march. the situation deteriorated and there were 10 deaths on both sides. it all a started from that, he said.",crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,1,0,0
9800,Central African Republic,2013,Africa,1,4,22.0,11.0,2013.0,22.0,11.0,2013.0,0.0,Bangui,>100,judges and lawyers,"c. african republic lawyers protest judge s murder. the new zealand herald, november 23, 2013 saturday, news; world ;","bangui, central african republic ap more than 100 judges and lawyers have taken to the streets of the capital in central african republic to protest the slaying of a colleague. modeste martineau bria, the director of judiciary services at the justice ministry, was killed about a week ago by the rebels who overthrew the government earlier this year. on friday, more than 100 people took part in the demonstration in bangui, carrying a banner that read: no to genocide. lawyer emile bizon says the march was organized to protest bria s assassination and the more and more frequent killings taking place in the volatile country. rebels invaded the capital in march and have since been blamed for killing scores of civilians. international observers warn the country is now in a state of near anarchy.",ignore,1,0,0,0,0,0,0,1,0,0,0,1,0,0
9801,Central African Republic,2013,Africa,1,5,25.0,11.0,2013.0,25.0,11.0,2013.0,0.0,Bangui,1000,women,"silent protest against violence. cape argus south africa , november 26, 2013 tuesday, pg. 16 ;","a thousand women staged a silent rally against violence towards women outside parliament in the strife torn central african republic yesterday. the rally aimed to raise awareness of the spike in violence between unidentified armed groups and former rebel fighters. it is the deadliest the country has experienced since march, when rebel groups deposed president francois bozize.",ignore,1,0,0,0,0,0,0,0,0,0,0,1,0,1
9802,Central African Republic,2013,Africa,1,6,20.0,12.0,2013.0,20.0,12.0,2013.0,0.0,Bangui,100s,residents,"fresh fighting in car kills seven. cape argus south africa , december 21, 2013 saturday, news; pg. 13 ;","hundreds of residents marched through bangui s gobongo neighbourhood yesterday to protest against civilian killings. interim president michel djotodia and his seleka rebels must go, banners read...",ignore,1,0,0,0,0,0,0,0,0,0,1,1,0,0
9803,Central African Republic,2013,Africa,1,7,21.0,12.0,2013.0,21.0,12.0,2013.0,0.0,Bangui,100s,residents,"violence returns to c. africa after period of calm. the new zealand herald, december 21, 2013 saturday, news; world ;","a few hundred people marched through a market place near the airport waving palm fronds and calling for the resignation of djotodia and the expulsion of the chadian peacekeepers, whom they say support him.",ignore,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9804,Central African Republic,2013,Africa,1,8,31.0,12.0,2013.0,31.0,12.0,2013.0,0.0,Bangui,1000s,residents,"the world: u.s. works on outline for mideast. monterey county herald california , december 31, 2013 tuesday, world, the monterey county herald ;","thousands of angry people flooded the runway of the international airport in the chaotic capital of central african republic, shouting slogans against the nation s muslim president, who grabbed power in a coup nine months ago. french forces deployed at the airport were unable to stop them and international flights appeared to have been suspended...",ignore,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9805,Central African Republic,2014,Africa,1,1,30.0,5.0,2014.0,30.0,5.0,2014.0,0.0,Bangui,Thousands,people,"central african republic; three killed as thousands protest in central african republic capital. africa news. may 30, 2014 friday : 371 words.;","two demonstrators were killed and at least three wounded in the central african republic s capital, bangui, on friday morning during protests demanding the resignation of president catherine samba panza and the withdrawal of burundian troops. military sources confirmed demonstrators claims that two people had been shot dead as thousands of people marched through a tense city where shops were closed and traffic at a standstill on friday.",shootings,0,0,0,0,1,0,1,1,0,0,1,0,0,0
9806,Central African Republic,2015,Africa,1,1,12.0,5.0,2015.0,12.0,5.0,2015.0,1.0,Bangul,100s,protesters,"demonstrators in c.africa reject call for election delay agence france presse english, may 12, 2015 tuesday 6:39 pm gmt, 254 words;","several hundred people, some in military uniforms, demonstrated tuesday in the capital of the restive central african republic over a peace forum s recommendation that upcoming general and presidential elections be delayed. the protesters, who erected barricades and burnt tyres on major roads, including the road linking bangui to the airport, also demanded that the country s interim president catherine samba panza step aside. the demonstrators were later dispersed by police.",crowd dispersal,0,1,0,0,0,0,0,1,0,0,1,0,0,0
9807,Central African Republic,2015,Africa,1,2,27.0,9.0,2015.0,27.0,9.0,2015.0,1.0,Libreville,1000s,protesters,"un force in c. africa denies peacekeepers killed three protestors agence france presse english, september 28, 2015 monday 6:01 pm gmt, 208 words three killed by un troops in tense c.african capital agence france presse english, september 28, 2015 monday 3:45 pm gmt, 541 words about 500 prisoners escape central african republic jail associated press international, september 29, 2015 tuesday 12:38 am gmt, international news, 628 words, by hippolyte marboua and krista larson, associated press;","the un s peacekeeping force in central african republic denied reports its troops had opened fire on protestors in the capital bangui on monday after a hospital source said three demonstrators had been killed. minusca peacekeeping officers deny reports that they opened fire on the population, the mission said in a brief statement sent to afp journalists in libreville, capital of gabon the statement came after a hospital source told afp on condition of anonymity that three protestors died and seven were wounded when un peacekeepers opened fire on a crowd of several hundred heading for the presidency. the shooting was also seen by a witness, who spoke to afp, also on condition of not being named. the demonstrators were demanding the resignation of interim leader catherine samba panza after the deaths of at least 20 people in bangui at the weekend. the resurgence this weekend of violence in central african republic was sparked by the murder of a motorcycle taxi driver in central bangui s muslim majority pk 5 neighbourhood. violence on saturday is not codeable, because it is not clear there was an anti government demand, it appears to be sectarian violence instead.",ignore,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9808,Central African Republic,2015,Africa,1,3,8.0,12.0,2015.0,8.0,12.0,2015.0,1.0,Bangul,50+,protesters,"new unrest in c.africa after ex president barred from vote agence france presse english, december 8, 2015 tuesday 9:48 pm gmt, 528 words ;","gunfire erupted on tuesday in the central african republic s capital bangui, where protesters erected barricades after an announcement that ex president francois bozize was barred from running for election gendarmes and police intervened with the support of senegalese troops from un peacekeeping force minusca, a minusca source said. they were able to raise the barricades and reestablish order. the unrest followed the constitutional court s rejection of the exiled bozize s bid to run for president in december 27 elections.",crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9811,Central African Republic,2018,Africa,1,1,23.0,10.0,2018.0,23.0,10.0,2018.0,0.0,Central African Republic,100s,protesters against the upcoming censure motion against national assembly president karim meckassoua,"cafrica rebels issue ultimatum to government officials, agence france presse english, october 27, 2018 saturday 7:30 pm gmt","central african republic s ex seleka rebels on saturday gave government officials in areas under their control 48 hours to leave. the ultimatum came a day after the sacking of the national assembly president which the rebels say was illegal. the state representatives posted in the zones occupied by the armed groups of the ex seleka have 48 hours to leave those zones, abdoulaye hissene, the leader of the ex seleka and of the national defence and security council, which comprises several ex seleka armed groups, told afp. deputies in the national assembly voted out their president, karim meckassoua, in a censure motion late friday. the move against meckassoua, who represents a predominantly muslim neighbourhood in bangui as mp, was not justified by any wrongdoing and therefore illegal , hissene said. we think it happened because he s a muslim, he said. several hundred people demonstrated on tuesday to protest against the upcoming censure motion against meckassoua. one demonstrator, moussa, warned that there would be total crisis in this country if the parliamentary chief was ousted. note: the actual location of the protest was not provided in the story, and is based on prior coding decisions",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9815,Chad,1991,Africa,1,1,14.0,2.0,1991.0,14.0,2.0,1991.0,0.0,N DJAMENA,>50,university students,"soldiers fire on chadian students, one dead, several wounded. the associated press. february 14, 1991 , thursday, am cycle : 214 words.;","soldiers fired into the air to disperse protesting students who were trying to march from the university into the city thursday. an interior ministry source said one student was killed and several others were wounded. troops surrounded the university early thursday to block the march, which was sparked by students protesting lack of payment on their government funded scholarships.",shootings,0,0,0,0,1,0,1,1,0,0,0,0,0,0
9816,Chad,1992,Africa,1,1,19.0,2.0,1992.0,19.0,2.0,1992.0,0.0,Ndjamenan and Moundou,tens of thousands,people,"had: lawyer s assassination sparks off public revolt. ips inter press service. february 22, 1992 , saturday : 680 words.;","the assassination this week of the vice chair of chad s human rights league has provoked a wave of mass demonstrations and strikes unprecedented in the history of this war torn sahelian nation. forty eight year old joseph behidi was shot at point blank in the early hours on feb. 17 outside his car in the moursal district of this chadian capital. his assailants then drove his car away. two days later, tens of thousands of mourners marched from the independence square here to farcha, 4 miles away, to bury behidi. demonstrations were also held on the burial day in behidi s home town of moundou, 232 miles south of here.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9817,Chad,1992,Africa,1,2,23.0,4.0,1992.0,23.0,4.0,1992.0,1.0,N DJAMENA,hundreds,soldiers,"chadian troops back down after threat to storm palace. the guardian london . april 24, 1992 : 339 words.;","hundreds of troops, mostly from the zaghawa tribe of president idriss deby, encircled the palace in light tanks and threatened to storm it. by yesterday, president deby had reached agreement on the soldiers withdrawal after talks with the transport minister, abbas koti, who negotiated on their behalf.",accomodation,0,0,0,1,0,0,0,1,1,0,0,0,0,0
9818,Chad,1993,Africa,1,1,7.0,8.0,1993.0,7.0,8.0,1993.0,1.0,Abeche,>50,people,"one killed in demonstration in eastern chad. agence france presse english. 240 words. august 7, 1993 .;","one person was killed during a demonstration in the town of abeche in eastern chad, called in protest at a massacre which claimed more than 60 lives, chad national radio said saturday. demonstrators friday marched through abeche protesting at growing insecurity in the region, and converged on the town s administrative offices and drinking houses, where violence broke out, the radio reported.",crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9819,Chad,1993,Africa,1,2,8.0,8.0,1993.0,8.0,8.0,1993.0,1.0,Ndjamena,>50,people,"1. 13 die in protest against massacre. agence france presse english. 214 words. august 8, 1993 . 2. thirteen killed, 135 wounded in clashes in ndjamena: journalists. agence france presse english. 574 august 8, 1993 . 3. chad: more than 30 civilians killed by members of the security forces, many of them extrajudicially. africa news. august 23, 1993 : 1494 words.;","violent clashes between demonstrators and the police here left 13 people dead and 135 wounded sunday, according to several sources. security forces tried to stop the demonstration in the north of the city taking place, but after firing warning shots, they opened fire on the crowd, witnesses said.",shootings,0,0,0,0,1,0,1,1,0,0,0,0,0,0
9821,Chad,1995,Africa,1,1,3.0,1.0,1995.0,3.0,1.0,1995.0,1.0,Ndjamena,>50,university students,"students in violent demo over unpaid grants. agence france presse english. 227 words. january 03, 1995 08:28 eastern time . ;","chadian university students held a violent demonstration here tuesday, setting vehicles alight, to press demands for the payment of grants which are several months overdue, witnesses said. the security forces made several arrests on the campus and in neighbouring ndjamena districts after the students poured petrol over three vehicles, including that of a french cooperation official, and set them ablaze. even people who were not involved in the demonstration were picked up by the security forces, witnesses said. the total number of arrests made was not known. the ndjamena university students are also demanding the resignation of national education minister mahamat ahmat alhabo, whom they accuse of being unwilling to negotiate, and tuition for third year science students, who lack professors.",arrests,0,0,1,0,0,0,0,1,0,0,1,0,0,0
9827,Chad,2001,Africa,1,1,28.0,5.0,2001.0,28.0,5.0,2001.0,0.0,N djamena,100s,opposition supporters,"deby wins chad s second multiparty presidential election. associated press international, may 28, 2001; monday, international news, abakar saleh;","six opposition candidates and more than 80 of their supporters were briefly detained by police monday, hours after incumbent idriss deby was declared the winner of chad s presidential election. the six were meeting at the house of saleh kebzabo one of the candidates defeated in the may 20 vote when police shot in the air and used tear gas to disperse scores of opposition supporters who had gathered outside the residence in a southern part of the capital. reporters saw police beat and arrest a number of the supporters and then go into the house and take the candidates to police headquarters. the detained were later released...although voting was peaceful and international observers have said the election went off without major problems, the opposition candidates have jointly accused deby s ruling popular salvation movement of massive fraud. just hours before the results were announced, eight opposition members of the electoral commission resigned, alleging irregularities...",crowd dispersal,0,1,1,0,1,1,0,1,0,0,0,0,0,0
9831,Chad,2005,Africa,1,1,29.0,11.0,2005.0,29.0,11.0,2005.0,1.0,Bongor,>50,students,"state department issues public announcement on chad. us fed news, december 20, 2005 tuesday 12:00 am est, us fed news;","on november 29 and december 8, student riots broke out in the southern towns of bongor and pala over unpaid teacher salaries. confrontations between the students and police resulted in a number of injuries and possibly some deaths?",crowd dispersal,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9832,Chad,2005,Africa,1,2,8.0,12.0,2005.0,8.0,12.0,2005.0,1.0,Pala,>50,students,"state department issues public announcement on chad. us fed news, december 20, 2005 tuesday 12:00 am est, us fed news;","on november 29 and december 8, student riots broke out in the southern towns of bongor and pala over unpaid teacher salaries. confrontations between the students and police resulted in a number of injuries and possibly some deaths?",crowd dispersal,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9839,Chad,2012,Africa,1,1,18.0,9.0,2012.0,18.0,9.0,2012.0,0.0,N djamena,50,opposition activists,"chadian court convicts union leaders and a journalist. agence france presse english, september 18, 2012 tuesday 1:20 pm gmt;","a chadian court on tuesday fined and handed down suspended prison sentences of 18 months on three trade union leaders who published a petition hostile to the authorities. in a tense atmosphere at the courthouse in n djamena, filled with union activists and opposition supporters, the bench also fined and gave a suspended jail term of 12 months to a journalist who published a report on the petition...large numbers of police surrounded the courtroom, while opposition activists gathered outside. when the verdict was announced, they sang the national anthem in protest and then organised a peaceful march to the labour exchange, where they dispersed peacefully.",crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9842,Chad,2015,Africa,1,1,10.0,3.0,2015.0,10.0,3.0,2015.0,1.0,N   Djamena,50+,student,"n djamena schools closed over helmet protests agence france presse english, march 10, 2015 tuesday 7:43 pm gmt, 136 words;","schools and universities in the chadian capital were closed on tuesday and will remain shut until further notice , the government said after student rallies against motorcycle helmet laws left at least one person dead. the closure comes a day after students took to the streets to protest against a rise in helmet prices ever since their use became obligatory in n djamena early this month. the protesters set fire to several vehicles and blocked access to schools and universities, an afp journalist said. clashes broke out after security forces used tear gas to disperse the protesters.",crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
