,country,year,region,protest,protestnumber,startday,startmonth,startyear,endday,endmonth,endyear,protesterviolence,location,participants,protesteridentity,sources,notes,final,ignore,crowd dispersal,arrests,accomodation,shootings,beatings,killings,"political behavior, process",labor wage dispute,"price increases, tax policy",removal of politician,police brutality,land farm issue,social restrictions
1923,Peru,2005,South America,1,1,1.0,3.0,2005.0,9.0,3.0,2005.0,0.0,national level,14000,doctors,"agence france presse, march 3, 2005 thursday, doctors, labor unions on strike in peru ; agence france presse, march 9, 2005 wednesday, strike paralyzing peru s hospitals enters ninth day ;",general strike and demonstrations,ignore,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1924,Peru,2005,South America,1,2,2.0,4.0,2005.0,3.0,4.0,2005.0,0.0,the airport in the Andean city of Andahuaylas,50,farmers,"xinhua general news service, april 3, 2005 sunday, world news; political, southern peruvian airport seized by protesters ;",airport occupation,ignore,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1925,Peru,2005,South America,1,3,13.0,7.0,2005.0,13.0,7.0,2005.0,0.0,Lima,50,pervuians,"xinhua general news service, july 15, 2005 friday, world news; political, 80,000 police mobilized to cope with protests in lima ;",protest the proposed free trade agreement,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1926,Peru,2006,South America,1,1,16.0,4.0,2006.0,18.0,4.0,2006.0,0.0,Lima,1000,miners,"xinhua general news service, april 18, 2006 tuesday, world news; science & technology, workers end strike in latin america s biggest gold mine ;",strike,accomodation,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1927,Peru,2006,South America,1,2,27.0,8.0,2006.0,1.0,9.0,2006.0,0.0,Lima,50,farmers,"the globe and mail canada , august 29, 2006 tuesday, report on business: international; business ticker: international; pg. b7, protests at peruvian mine could force shutdown ; the washington post, august 30, 2006 wednesday, financial; d10, ;",farmers blocked mine because of pollution,accomodation,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1928,Peru,2006,South America,1,3,6.0,12.0,2006.0,6.0,12.0,2006.0,1.0,Abancay,4000,peruvians,"xinhua general news service, december 7, 2006 thursday, world news; political, 140 injured after protesters, police clash in southern peru ;",trying to occupy a government building,crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1929,Peru,2007,South America,1,1,15.0,1.0,2007.0,16.0,1.0,2007.0,0.0,Lima,1000,transport workers,"xinhua general news service, january 16, 2007 tuesday, world news; science & technology, peruvian police arrest 136 in transport workers strike ;",strike and demonstration,arrests,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1930,Peru,2007,South America,1,2,11.0,4.0,2007.0,12.0,4.0,2007.0,0.0,Ancash region,50,miners,"xinhua general news service, april 12, 2007 thursday, world news; political, six injured, 36 arrested and roads blocked in peru mining protest ;",strike and demonstration,arrests,0,1,1,0,0,0,0,1,0,1,0,0,0,0
1931,Peru,2007,South America,1,3,18.0,4.0,2007.0,18.0,4.0,2007.0,0.0,"outside the Peruvian Agriculture Ministry  Lima  and regions of Arequipa, Cajamarca, Trujillo and Chiclayo",50,livestock farmers,"xinhua general news service, april 19, 2007 thursday, world news; economic, peru livestock farmers block streets with cows, protesting low milk prices ;","peruvian livestock farmers gathered their cows outside the peruvian agriculture ministry on wednesday in a protest against the low market price of milk. many producers are on the verge of financial ruin because prices of farm milk have been at 0.85 sols 0.25 dollars for the last six years, said javier valera, president of the peru dairy farmers association. as a protesting gesture, farmers milked their cows outside the ministry and distributed milk to the public. similar demonstrations also took place in the nation s major dairy regions of arequipa, cajamarca, trujillo and chiclayo.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1932,Peru,2007,South America,1,4,30.0,4.0,2007.0,30.0,4.0,2007.0,0.0,national level,35000,miners,"xinhua general news service, april 30, 2007 monday, world news; political, more than 35,000 miners begin indefinite strike in peru ;",general strike,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1933,Peru,2007,South America,1,5,11.0,6.0,2007.0,12.0,6.0,2007.0,0.0,Machu Picchu,50,workers,"xinhua general news service, july 13, 2007 friday, world news; science & technology, peru strike traps 1,200 tourists in machu picchu ;",strike,ignore,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1934,Peru,2007,South America,1,6,27.0,9.0,2007.0,27.0,9.0,2007.0,0.0,Lima,1000,supporters of fujimori,"agence france presse, september 28, 2007 friday, fujimori supporters rally in lima streets for his release ;","more than 1,000 supporters of former peruvian president alberto fujimori squared off with riot police late thursday demanding his release after he was extradited from chile and jailed pending corruption and human rights abuses trials. we are never going to let them touch him ; if that happens, we are going to have to fight with thenm in the streets, warned kenji gerardo fujimori, the youngest son of the ex president, flanked by his sisters, lawmaker keiko sofia fujimori and sachi marcela fujimori. demonstrators chanted freedom for fujimori and fujimori, the people are with you, local television showed.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1935,Peru,2007,South America,1,7,29.0,10.0,2007.0,30.0,10.0,2007.0,0.0,national level,16000,doctors,"xinhua general news service, october 30, 2007 tuesday, world news; political, peruvian doctors begin strike to demand better pay ;",general strike,ignore,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1936,Peru,2007,South America,1,8,5.0,11.0,2007.0,5.0,11.0,2007.0,0.0,national level,80000,miners,"xinhua general news service, november 6, 2007 tuesday, world news; political, peruvian miners start open ended strike ;",general strike,ignore,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1937,Peru,2008,South America,1,1,20.0,2.0,2008.0,20.0,2.0,2008.0,0.0,"Lima, Ancash and La Libertad",50,farmers,"the washington post, february 20, 2008 wednesday, a section; pg. a14, world in brief ;","peru s government declared a state of emergency after a protest by farmers left at least four dead and more than 700 under arrest. the government granted the armed forces control over the states of lima, ancash and la libertad in a bid to free about 1,000 stranded buses after protesters battled police and blocked roads and railway lines, prime minister jorge del castillo said tuesday. the state can t remain impassive faced with this situation, del castillo told reporters in lima. these measures are severe but absolutely necessary to safeguard order in the country. farmers called the nationwide protest to push for state subsidies as part of a free trade agreement with the united states, for lower prices for fertilizers and for a halt to farm seizures by banks.",arrests,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1938,Peru,2008,South America,1,2,21.0,2.0,2008.0,22.0,2.0,2008.0,0.0,Cuzco,500,workers,"agence france presse, february 22, 2008 friday, peru workers strike traps 100s of tourists ;",strike and demonstration,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1939,Peru,2008,South America,1,3,24.0,4.0,2008.0,24.0,4.0,2008.0,0.0,Puno,1000,peruvians,"xinhua general news service, april 24, 2008 thursday, world news; political, protests in southern peru against high cost of living lima ;","thousands of people in southern peru s puno region took to the streets on thursday to protest against high living costs. four people were arrested. the one day march targeted the neoliberal policy implemented by the government of peruvian president alan garcia, said abraham cauna, puno s president of neighborhood and urbanization headquarters. with this neoliberal policy, the government is hurting the peruvian people, not just the people of puno, said cauna. four people were arrested during the confrontations between the rival sides of the protest, local police said.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1940,Peru,2008,South America,1,4,1.0,5.0,2008.0,1.0,5.0,2008.0,0.0,outside Peru s Congress  Lima,1000,women,"the new york times, may 1, 2008 thursday, section a; column 0; foreign desk; pg. 10, in peru protest, women urge action on food prices ;","more than 1,000 women protested outside peru s congress on wednesday, banging empty pots and pans to demand that the government do more to counter rising food prices, which are squeezing the poor worldwide. the women, some toting small children on their hips, run food kitchens, known as eating halls, for the poor. the meals the eating halls serve are subsidized by the government, but the women say they are struggling to provide enough food and want the government to increase financial aid so they can cover their costs. hundreds of thousands of people rely on the eating halls each day in peru, where about 12 million people, or 42 percent of the population, live in poverty.",ignore,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1941,Peru,2008,South America,1,5,16.0,6.0,2008.0,16.0,6.0,2008.0,0.0,Moquegua,20000,peruvians,"agence france presse, june 17, 2008 tuesday, protesters take 65 police, general hostage in peru ; agence france presse, june 17, 2008 tuesday, peruvian protesters hold 49 police hostage in mine profits row ;",protesters took hostage 65 police,crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1942,Peru,2008,South America,1,6,9.0,7.0,2008.0,10.0,7.0,2008.0,0.0,Machu Picchu,50,farmers,"the new york times, july 9, 2008 wednesday, section a; column 0; foreign desk; world brief americas; pg. 14, peru: farmers strike over trade ;",strike,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1943,Peru,2008,South America,1,7,9.0,7.0,2008.0,9.0,7.0,2008.0,0.0,national level,50,workers,"xinhua general news service, july 10, 2008 thursday, world news; political, peru s workers strike against gov t economic, social policies ;",general strike,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1944,Peru,2008,South America,1,8,11.0,8.0,2008.0,20.0,8.0,2008.0,0.0,national level,12000,peruvian natives,"agence france presse, august 18, 2008 monday, peruvian natives block amazon development ; agence france presse, august 21, 2008 thursday, peruvian natives agree to 48 hour protest truce ;","thousands of natives across peru, some wielding bows and arrows, occupied several oil installations and a major bridge on a busy highway, in a week long protest against recent laws boosting development in the amazon basin. president alan garcia on sunday held an emergency cabinet meeting after 3,000 demonstrators in war paint took over a bridge and another 4,000 with bows and arrows held 20 police officers hostage in imaza, both in the northeastern amazon region. after the meeting, prime minister jorge del castillo said the armed forces had been ordered to clear the bridge of demonstrators, and urged the violence to stop.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1945,Peru,2008,South America,1,9,15.0,8.0,2008.0,15.0,8.0,2008.0,0.0,at the general cemetery,1000,peruvians,"xinhua general news service, august 15, 2008 friday, world news; political, peruvians demonstrate, mourn on eathquake annivasary ;",the first anniversary of an 7.9 magnitude earthquake,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1946,Peru,2008,South America,1,10,2.0,10.0,2008.0,2.0,10.0,2008.0,1.0,Oyon,100,peruvians,"xinhua general news service, october 2, 2008 thursday, world news; political, clash breaks out in peruvian city, some injured ;","a clash broke out between police and local residents in the city of oyon, lima province on thursday, leaving an unspecified number of people injured, media reports said. the clash took place as hundreds of people were demonstrating in oyon, accusing city mayor manuel delgado of bad management. some demonstrator were injured and a number of police vehicles were burnt during the clash. delgado is accused of bad administrative management and abuse of the municipality s resources.",crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1947,Peru,2008,South America,1,11,28.0,10.0,2008.0,28.0,10.0,2008.0,0.0,national level,50,workers,"xinhua general news service, october 28, 2008 tuesday, world news; political, peru hit by wave of regional strikes ; agence france presse, october 29, 2008 wednesday, peruvian demonstrators clash with police, take 3 hostages ;",general strike and demonstrations,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1948,Peru,2008,South America,1,12,4.0,11.0,2008.0,4.0,11.0,2008.0,1.0,Tacna,200,peruvians,"xinhua general news service, november 5, 2008 wednesday, world news; science & technology, protestors torch government building in mining royalties dispute in peru ;","peruvian protestors angry at the distribution of mining royalties set fire tuesday to a government building in the country s southernmost city of tacna. flames spread over a large area and smoke engulfed the municipal headquarters in ciudad nueva district, some 15 minutes drive from tacna, causing damage to documents and a supply center nearby. earlier tuesday, more than 200 protestors demanding better distribution of mining royalties clashed with local police, and at least two people were injured. the protestors insisted on repealing a mining royalties law approved by the national congress which says that tacna must share the proceeds with the neighboring region of moquegua. they said the law was no longer the reason for the fighting. instead, people were now protesting over those killed in clashes at the weekend.",crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1949,Peru,2008,South America,1,13,9.0,12.0,2008.0,9.0,12.0,2008.0,0.0,Juanjui,2000,peruvians,"xinhua general news service, december 10, 2008 wednesday, world news; science & technology, at least 20 injured in clash with police in peru ;","at least 20 people were injured tuesday during a protest against the mayor of a northern peruvian city, local media reported. the injuries occurred when about 2,000 residents in juanjui, san martin province, staged a protest against mayor walter hildebrandt, whom they accused of embezzling municipal funds and not doing any public work in the past two years. about 200 protestors occupied the municipal palace before a clash with police. at least 20 people were injured in the encounter. the protestors were still occupying the municipal palace while hildebrandt took cover at a police station.",crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1950,Peru,2009,South America,1,1,13.0,4.0,2009.0,13.0,4.0,2009.0,0.0,Cusco and Abancay,50,peruvians,"xinhua general news service, april 13, 2009 monday, world news; political, peruvian protestors against new laws block traffic in regions ;",protestors blocked the tram line san jeronimo larapa angostura and the tram to espinar province,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1951,Peru,2009,South America,1,2,12.0,5.0,2009.0,12.0,5.0,2009.0,0.0,Chaparri,100,miners,"xinhua general news service, may 12, 2009 tuesday, world news; political, protesting miners block highway in southern peru ;",protesters blocked many parts of the pan american south highway,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1952,Peru,2009,South America,1,3,2.0,6.0,2009.0,2.0,6.0,2009.0,0.0,Lima,100,prostitutes and transvestites,"agence france presse, june 3, 2009 wednesday, peruvian prostitutes call for fair treatment ;","a hundred prostitutes and transvestites poured onto the streets of lima on tuesday to protest violence and discrimination against them. carrying placards proclaiming we are human beings and we deserve respect, and we have the same rights as any peruvian woman the protestors marched through the center of the capital. we are asking to be recognized as sex workers, to be covered by labor law, said angela villon, an activist for sex workers rights. in peru, prostitutes are unable to avail themselves of government benefits, which may include cash for building a house, pension payments or social security. villon said that sex workers were often subject to violence at the hands of police, who provide them no protection from constant harassment and robbery.",ignore,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1953,Peru,2009,South America,1,4,9.0,6.0,2009.0,19.0,6.0,2009.0,0.0,rainforest highway linking the cities of Tarapoto and Yurimaguas,3000,indigenous groups,"agence france presse, june 10, 2009 wednesday, peru jungle protests spark political crisis ; ottawa citizen, june 13, 2009 saturday, news; pg. a12, peru..indigenous groups keep up blockade of roads ; agence france presse, june 19, 2009 friday;","an amazon standoff between police and indigenous groups that has killed at least 34 people in peru showed a glimmer of easing tuesday, but political fallout from the crisis has heaped pressure on president alan garcia. thousands of amazon natives who have blocked a key rainforest highway allowed a trickle of vehicles through on tuesday a limited concession in the explosive face off with authorities over land rights. the demonstrators have been enraged by government plans to ease restrictions on mining, oil drilling, logging and farming in the peruvian amazon. for days around 3,000 indians from 25 ethnic groups have blocked the highway linking the cities of tarapoto and yurimaguas, some 700 kilometers 435 miles north of lima.",accomodation,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1954,Peru,2009,South America,1,5,22.0,6.0,2009.0,22.0,6.0,2009.0,0.0,"Cusco, Ayacucho, Apurimac and Junin",50,peruvians,"xinhua general news service, june 22, 2009 monday, world news; political, peruvians in south protest for land ownership, environment protection ;",blocking highways against the land use and the industrial pollution to the environment,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1955,Peru,2009,South America,1,6,24.0,6.0,2009.0,24.0,6.0,2009.0,0.0,Machu Picchu,50,indigenous community,"agence france presse, june 24, 2009 wednesday, protest threat forces suspension of trains to machu picchu ;","peru s railway service on wednesday suspended train service to the sanctuary at the famed machu picchu ruins, after members of the areas indigenous community vowed to launch protests that would have hampered access to the ancient site. officials at peru rail, which runs the train system popular with tourists, said the temporary closure was taken as a precaution, after indigenous leaders vowed to hold protests and blockades to press their demands regarding land use and territorial rights. prime minister yehude simon was said to be traveling to the region to help resolve the dispute.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1956,Peru,2009,South America,1,7,11.0,7.0,2009.0,11.0,7.0,2009.0,0.0,"national level  Lima, Puno, Ayacucho, Ica, Arequipa",10000,peruvians,"agence france presse, june 11, 2009 thursday, peru protests to support amazon natives ; the toronto star, june 12, 2009 friday, news; pg. a22, brief ;",in support of amazon natives,crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1957,Peru,2009,South America,1,8,22.0,9.0,2009.0,22.0,9.0,2009.0,0.0,the town of La Oroya,50,workers,"agence france presse, september 23, 2009 wednesday, policeman killed in peru labor unrest ;","a policeman was killed and another injured in a clash with stone throwing workers from a metalurgical complex in central peru owned by the us firm doe run, police said. riot police were attempting to clear demonstrators from a bridge in the town of la oroya tuesday when a rock hurled from a hillside hit one of the policemen in the head, killing him, they said...workers had blocked a highway that links la oroya to lima in protest against plans to close a doe run metal foundry and refinery for failing to meet government environmental regulations.",arrests,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1958,Peru,2010,South America,1,1,29.0,3.0,2010.0,29.0,3.0,2010.0,0.0,national level,1500,miners,"agence france presse, march 29, 2010 monday, peruvian mine workers go on strike ;",general strike,ignore,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1959,Peru,2010,South America,1,2,4.0,4.0,2010.0,7.0,4.0,2010.0,0.0,Arequipa,16000,miners,"xinhua general news service, april 4, 2010 sunday, world news; science & technology, protestors block pan american highway in peru , xinhua general news service, april 5, 2010 monday, world news; political, 6 die in protest against peruvian g;",blocking three sections of the pan american south highway,killings,0,1,0,0,0,0,1,1,1,0,0,0,0,0
1960,Peru,2010,South America,1,3,14.0,4.0,2010.0,18.0,4.0,2010.0,0.0,Islay,10000,peruvians,"xinhua general news service, april 15, 2010 thursday, world news; science & technology, thousands of peruvians protest u.s. company s cooper project ; xinhua general news service, april 18, 2010 sunday, world news; political, peruvian protest;",blocking part of the pan american south highway,accomodation,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1961,Peru,2010,South America,1,4,18.0,5.0,2010.0,20.0,5.0,2010.0,0.0,Quillabamba and Cusco,1000,amazonian natives,"xinhua general news service, may 18, 2010 tuesday, world news; science & technology, peruvian natives protest against gas export, environmental exploitation ;",strike and demonstrations,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1962,Peru,2010,South America,1,5,14.0,6.0,2010.0,14.0,6.0,2010.0,0.0,La Oroya,3500,workers,"agence france presse, june 15, 2010 tuesday, workers launch blockade at flashpoint peru smelter ;",blocking part of the pan american south highway,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1963,Peru,2010,South America,1,6,17.0,6.0,2010.0,17.0,6.0,2010.0,0.0,"highways in the regions of Apurimac, Arequipa, Cusco, Madre de Dios, Puno and Tacna",50,peruvians,"xinhua general news service, june 17, 2010 thursday, world news; science & technology, peruvians go on strike against gas exports to mexico ;",general strike,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1964,Peru,2011,South America,1,1,22.0,2.0,2011.0,23.0,2.0,2011.0,1.0,nationwide,>15000,gold miners,"peru halts drive against illegal amazon goldminers, financial times london, england , march 3, 2011 thursday, world news; pg. 2;","protesting gov t attempt to destroy illegal mining equipment, government agrees to stop & register miners",accomodation,0,1,0,1,0,0,1,1,0,0,0,1,0,0
1965,Peru,2011,South America,1,2,14.0,5.0,2011.0,28.0,5.0,2011.0,1.0,Puno,10000,aymara indians,"peruvian mine opponents paralyse city, the new zealand herald, may 28, 2011 saturday, news; world;",police were trapped in their barracks b c so outnumbered,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1966,Peru,2011,South America,1,3,25.0,6.0,2011.0,25.0,6.0,2011.0,1.0,Juliaca,1000,aymara indian farmers,"five dead in mine protest, sunday tasmanian australia , june 26, 2011 sunday, world; pg. 18; peru halts canadian mining project after deadly clashes, the globe and mail canada , june 27, 2011 monday, international news; resources; pg. a1,william lloyd george;","over mining policy, try to take over airport, 5 killed & 32 injured",crowd dispersal,0,1,0,1,0,0,1,1,0,0,0,0,1,0
1967,Peru,2011,South America,1,4,16.0,10.0,2011.0,16.0,10.0,2011.0,0.0,nationwide,1000s,,"violence mars worldwide anti greed protests, the australian, october 17, 2011 monday, world; pg. 12;",part of global day of protest,ignore,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1968,Peru,2011,South America,1,5,24.0,11.0,2011.0,10.0,12.0,2011.0,1.0,Cajamarca,5000,"students, farmers and local residents","peru, the advertiser australia , november 26, 2011 saturday, foreign; pg. 69; mass demonstration over goldmine plan; the world tour mine protests, the age melbourne, australia , november 26, 2011 saturday, correspondent; international news; pg. 14; peru police break up protest at newmont, the globe and mail canada , november 26, 2011 saturday, report on business: international; business ticker north america resources; pg. b11; protest halts mine, the advertiser australia , december 1, 2011 thursday, foreign; pg. 66; the washington post, december 6, 2011 tuesday, a section; pg. a18; mines in the andes; development must be balanced by environmental concerns, financial times london, england , december 7, 2011 wednesday, leader; pg. 10; peru official steps down amid fight over a mine,: the new york times, december 11, 2011 sunday, section a; column 0; foreign desk; pg. 16;","anti mining, city was at a stand still w business & schools closed, burn down a warehouse, gov t eventually suspends mining licenses, protesters don t go home so state of emergency declared; cabinet chief, salomon lerner, abruptly resigned",crowd dispersal,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1969,Peru,2012,South America,1,1,3.0,1.0,2012.0,3.0,1.0,2012.0,0.0,Cajamarca,2000,,"anti mine protest, the dominion post wellington, new zealand , january 4, 2012 wednesday, news; pg. 9;",anti mining protests resumed from dec. 2011,ignore,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1970,Peru,2012,South America,1,2,7.0,2.0,2012.0,17.0,2.0,2012.0,0.0,Cajamarca & Lima,1000s,,"farmers sowing seeds of protest, the toronto star, february 18, 2012 saturday, world; pg. wd2;","anti mining & environmental concerns protest, march from north to lima, riot police deployed",crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1971,Peru,2012,South America,1,3,11.0,3.0,2012.0,11.0,3.0,2012.0,0.0,Lima,300,nude cyclists,"canberra times australia , march 12, 2012 monday, a; pg. 7; fast news, the courier mail australia , march 12, 2012 monday, world; pg. 16; nude peruvian cycling protest, the herald glasgow , march 12, 2012 monday, wor; pg. 16;",cyclist safety measures,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1972,Peru,2012,South America,1,4,14.0,3.0,2012.0,14.0,3.0,2012.0,1.0,,10000,wildcat miners,"clashes over mining clamp evening times glasgow , march 15, 2012 thursday, for; pg. 10; peru gold miners clash with police as talks break down financial times london, england , march 15, 2012 thursday, world news round up; pg. 6;",protesting against restrictions on illegal mining,crowd dispersal,0,1,1,0,0,1,1,1,0,0,0,0,0,0
1973,Peru,2012,South America,1,5,22.0,5.0,2012.0,29.0,5.0,2012.0,1.0,Cuzco,100s,,"peru mining fury, the advertiser australia , may 30, 2012 wednesday, foreign; pg. 32; deaths at mine protest the daily telegraph london , may 30, 2012 wednesday, business; pg. 2; two die in mines clash the mirror, may 30, 2012 wednesday, news; pg. 6; anti mine leader held, the mirror, may 31, 2012 thursday, editorial; pg. 12;",anti mining protests & clashes,crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1974,Peru,2012,South America,1,6,4.0,7.0,2012.0,4.0,7.0,2012.0,1.0,Cajamarca,100s,,"protest deaths, birmingham evening mail, july 5, 2012 thursday, news; pg. 2; in latin america, nationalism stumps canadian companies; escalating trend for more nationalization leaves resource firms fearing for their assets, the globe and mail canada , july 12, 2012 thursday, report on business: international; mining; pg. b1;",anti mining clashes,crowd dispersal,0,1,0,0,1,1,1,1,0,0,0,0,1,0
1975,Peru,2012,South America,1,7,27.0,10.0,2012.0,27.0,10.0,2012.0,1.0,Lima,100s,,"2 dead in lima riot sunday mail south australia , october 28, 2012 sunday, news; pg. 30;",gov t closed central market for poor security & hygiene,crowd dispersal,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1976,Peru,2013,South America,1,1,4.0,7.0,2013.0,5.0,7.0,2013.0,0.0,Lima,100s,students and civil servants,"peru: police fire tear gas on students, the new york times, july 5, 2013 friday, section a; column 0; foreign desk; world briefing the americas; pg. 8; clashes at peru protest, daily mirror, july 6, 2013 saturday, news; pg. 12;",protest changes that would impose tougher standards on universities and government workers,crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1977,Peru,2014,South America,1,1,25.0,2.0,2014.0,25.0,2.0,2014.0,1.0,Lima,100s,protesters,"protests roil peruvian tourist region of cuzco the new zealand herald, february 27, 2014 thursday, news; world, 138 words;","? lima, peru ap clashes between peruvian police and hundreds of protesters in the tourist region of cuzco have left at least five people injured. cuzco union official wilfredo alvarez says organizers called the protest to demand that the government of president ollanta humala fulfill its promises to build infrastructure projects such as a gas pipeline and an international airport. police fired tear gas at demonstrators armed with sticks and rocks on wednesday, the second day of protests that have left a total of five injured.? ?",crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1978,Peru,2014,South America,1,2,26.0,2.0,2014.0,26.0,2.0,2014.0,1.0,Lima,100s,protesters,"protests roil peruvian tourist region of cuzco the new zealand herald, february 27, 2014 thursday, news; world, 138 words;","? lima, peru ap clashes between peruvian police and hundreds of protesters in the tourist region of cuzco have left at least five people injured. cuzco union official wilfredo alvarez says organizers called the protest to demand that the government of president ollanta humala fulfill its promises to build infrastructure projects such as a gas pipeline and an international airport. police fired tear gas at demonstrators armed with sticks and rocks on wednesday, the second day of protests that have left a total of five injured.? ?",crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1979,Peru,2014,South America,1,3,21.0,3.0,2014.0,4.0,4.0,2014.0,0.0,Lima,1000s,miners,"18 wounded in clash over wildcat mining in peru the new zealand herald, april 4, 2014 friday, news; world, 135 words;","? lima, peru ap doctors in peru say at least 15 wildcat gold miners and three police officers suffered gunshot wounds when police moved to reopen the highway that connects brazil with the pacific coast. dr. marcia calderon at the health clinic in the madre de dios state town of mazuko says it s not clear how many of the wounds suffered thursday were caused by bullets and how many by shotgun pellets. the miners have been blocking the interoceanic highway intermittently over the past two weeks to protest an april 19 government deadline for all informal gold mining to halt. the alluvial mining is ravaging peru s rainforest and poisoning animals and humans with mercury. the estimated 40,000 wildcat miners are also angry because the government sharply reduced gasoline deliveries, idling their mining machinery.? ?",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1980,Peru,2014,South America,1,4,21.0,4.0,2014.0,25.0,4.0,2014.0,0.0,Lima,50+,indigenous protesters,"protesters occupy remote oilfield in peru the new zealand herald, april 25, 2014 friday, news; world, 130 words;","? lima, peru ap indigenous protesters have occupied peru s biggest oilfield in the amazon jungle near ecuador to demand the cleanup of decades of contamination from spilled crude. the field s operator, pluspetrol of argentina, says the protest has forced it to cut back production by more than half of the 17,000 barrels of normal daily output. the protest began monday in the field near the corrientes river where the government last year declared an environmental state of emergency. protest leader carlos sandi of the shuar tribe said thursday that the protest would continue until the government provides a solution. he said the government has dispatched about 400 police to the region.? ?",crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1981,Peru,2015,South America,1,1,30.0,9.0,2015.0,30.0,9.0,2015.0,0.0,Apurimac Valley,7000,protesters,"the world; peru mine hits opposition los angeles times, october 1, 2015 thursday, main news; foreign desk; part a; pg. 3, 492 words, adriana leon, chris kraul;","peruvians protest at las bambas mine, where a clash with police left four people dead this week protesters at the site of a china backed copper mine in peru where bloody confrontations this week left four dead agreed wednesday to lift their blockade for 24 hours in the hope of holding talks with the government to ease their health and safety concerns. about 7,000 mostly indigenous protesters are facing off with police at the site of las bambas mine in the apurimac valley, where the chinese firm mmg is investing 7.4 billion in a mine that was slated to begin operations early next year abarca said he sent the government a letter requesting negotiations and asked that the talks include representatives of the mining and environment ministries as well as president ollanta humala s staff.",crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
